id_institution_subnet,model,test_SMAPE,test_R2,test_RMSE,normal_SMAPE,normal_R2
293,MA-168,51.06329776988482,0.13054877596102665,1275121363.8458765,49.70727857073044,0.0585809044365021
294,Mean,78.01308442329547,-0.01345449494177453,7719790.851214153,71.43022739579092,-0.014399820761536786
294,SN-24,89.14781451240924,-1.0135118845135338,10881293.042913234,85.09037511402386,-1.0038802594083993
294,SN-168,95.79430963371593,-0.9914956389955074,10821640.13186702,89.36220465344785,-0.9696895610321024
294,MA-24,73.65771398517376,-0.013076987134690743,7718352.921455062,70.56187193115035,-0.013936121438381077
294,MA-168,75.62809399545776,-0.013316612365164238,7719265.686608575,70.07248711177132,-0.014144160579419918
295,Mean,107.54574307104741,-0.0810287820145914,587798365.4390111,105.06188319152191,-0.08110884689838671
295,SN-24,92.26232460776777,-0.5225431555330213,697580852.1418445,91.47219269610723,-0.5272269746803686
295,SN-168,89.56662781743563,-0.40469343650323997,670039679.3199779,86.01156133298514,-0.4114532023331954
295,MA-24,103.4921137272249,-0.04810300427630465,578777618.4548076,102.20957806775391,-0.047732171220434605
295,MA-168,108.54318984808708,-0.07150663479699793,585203854.2454318,107.44687397401074,-0.07107067636537123
296,Mean,105.34143927887234,-0.08014283483438134,16267992.207067888,104.87664442200919,-0.08151828059451205
296,SN-24,91.97018029982856,-0.6143727115221149,19888190.218898114,91.29086571087677,-0.6146748750688318
296,SN-168,98.40621147380915,-0.5930147154006964,19756192.762420096,98.7103863290798,-0.6283905975647046
296,MA-24,111.58027090201983,-0.061082059485397355,16123816.501295052,110.75338291992165,-0.060629660269982955
296,MA-168,121.34377804705477,-0.07270869048133966,16211912.858397653,121.01733084478639,-0.07347920098406191
297,Mean,134.570848493231,-0.02607709218309373,155876222.23053128,134.45275110129242,-0.025366779368004133
297,SN-24,107.95857628569323,-0.9194722325373328,213196854.51352587,107.58463884118122,-0.9262475609146588
297,SN-168,111.78903099702065,-0.8993198310767825,212074732.2205633,110.47582136539774,-0.8983859472930327
297,MA-24,118.454282327075,-0.019253290077212437,155357039.5802139,117.86338752094284,-0.018644903439720695
297,MA-168,132.23189640716961,-0.022481810544150216,155602894.47558048,133.0175169414181,-0.021673912459705624
298,Mean,129.6420663052321,-0.11136109346446177,279206410.31080985,127.06791989225582,-0.11535031415782071
298,SN-24,91.15260479578694,-0.4578257304577984,319779483.10859334,91.64884215974274,-0.468797968064125
298,SN-168,87.41504638675495,-0.29142162782781367,300975966.8717919,85.66374388523555,-0.2575675812396463
298,MA-24,111.31893742417098,-0.07908355370244724,275122004.6939357,110.29123097619802,-0.08106794458503619
298,MA-168,123.23834581900739,-0.11323408625485665,279441586.5499431,121.78638393282306,-0.11614987786395181
299,Mean,131.03287367202782,-0.13034193829578133,1576058720.6324797,130.60611274248635,-0.13782582081099592
299,SN-24,95.60296107239279,0.05581216917204879,1440444975.723552,94.9745814828224,0.05164451645575785
299,SN-168,97.6513162449207,0.07294342361604167,1427317508.7626684,95.43657661380797,0.11693609181847953
299,MA-24,112.56612565824278,-0.07521768878480928,1537147963.3539634,111.41077347305435,-0.0780689131303185
299,MA-168,119.58062521467647,-0.1417023932960071,1583958976.5235195,118.544938912919,-0.1472820915170674
300,Mean,54.411388647511025,-0.9702562953005367,3232.7453844855127,50.29189504512923,-0.8261839952643328
300,SN-24,43.88066164513242,-0.4602817772876413,2783.097820886833,42.87023124248958,-0.5408833173972294
300,SN-168,46.88063858601067,-0.6701487660436956,2976.375472080462,44.691960541950635,-0.7264766986325029
300,MA-24,32.838742990024116,0.21359424675722927,2042.3655647583535,32.24397528960626,0.16714807741706683
300,MA-168,35.72365183839314,0.0683602089982498,2222.9728219673075,34.591464851103794,0.029558055716313092
301,Mean,103.99228916503122,-0.11125334750791294,548989633.4012003,105.81794500054262,-0.1178475748119816
301,SN-24,96.75249264501815,-0.502118772284496,638277799.9396267,97.33412017839287,-0.4961615943083837
301,SN-168,99.70311588758237,-0.5818335577588887,654995015.3313812,99.35739135577083,-0.49878378197239615
301,MA-24,101.28336533772571,-0.07352199823058414,539588986.492381,101.9036223255527,-0.0750302645204377
301,MA-168,101.06605599301102,-0.08867876755349124,543384791.5920137,101.63364107026256,-0.09266725478144422
302,Mean,65.17027622798129,-0.15595673362690432,1600072485.0672858,65.49611396252023,-0.18596083197115254
302,SN-24,51.43897511403582,0.11367969509145404,1401084139.874793,51.404026476359256,0.09409072786582773
302,SN-168,50.84940012913163,0.19164305830014128,1338044180.8145874,49.334145935103244,0.22468748322187437
302,MA-24,55.40666515004268,0.19629968650359841,1334184639.8429084,55.26373246859681,0.18508604054039557
302,MA-168,61.8758515171824,-0.045902967404142014,1521999694.0435238,61.90232690000022,-0.07209152216921777
303,Mean,70.62042902444132,-0.17052506822149227,937508435.594305,70.03702420132707,-0.172283014020292
303,SN-24,55.822026161531745,-0.2776303776744935,979461656.8284026,54.343303274890864,-0.26244412918235027
303,SN-168,50.63151874079015,-0.0861769202416991,903098476.8591402,49.504631616582266,-0.04357661702925242
303,MA-24,62.89173821305549,0.024422916125584004,855885403.2593542,62.114830135746416,0.022310151604003292
303,MA-168,69.70678626553473,-0.05217578497750042,888851021.6228447,68.88564425520927,-0.05770845465907737
304,Mean,83.17654100320611,-0.15232961834189918,358267542.3743025,82.03724233858162,-0.1535262739331824
304,SN-24,77.92804187238069,-0.2790854090854069,377458208.7878083,78.15444727395413,-0.28266235318688504
304,SN-168,78.0857693412923,-0.13077255431831913,354900598.45904887,77.20075469807483,-0.09225341936905762
304,MA-24,85.08587994745328,-0.057415098932141806,343195714.3391346,84.54981704989427,-0.05326936185995379
304,MA-168,85.71642632556006,-0.095460051979535,349315112.1877805,84.95121702955217,-0.09411355309206071
305,Mean,63.68050851862797,-0.015610081503864004,1127.0317189880732,63.617335628448025,-0.019412284469581875
305,SN-24,65.87259359952536,-0.03219187274305946,1136.1949506332783,65.86879130116205,-0.008016595870120158
305,SN-168,71.99232149240704,-0.3355185560427645,1292.401938024264,69.64449161530413,-0.26922082401115244
305,MA-24,50.49146636966921,0.3413197263996408,907.6323483550932,50.555419305696034,0.34651778769954755
305,MA-168,55.06319722317804,0.14952919509060458,1031.3411402696356,53.84816689806704,0.16827872357560425
306,Mean,147.42242172534705,-0.2557183250605908,168350310.40639085,149.4481205892297,-0.2528777606751671
306,SN-24,111.8224035746623,-0.611329103673955,190704056.50743902,110.33024446184785,-0.5896726476181018
306,SN-168,125.38527259475414,-0.5718726679923325,188354710.86939803,124.97545887465142,-0.5218070579473317
306,MA-24,102.16850097579592,0.09242715592077455,143122710.28383276,101.74416559011871,0.104914589636246
306,MA-168,120.83217449569645,-0.04534241180269838,153602077.9570501,122.0887444147021,-0.036351892777220174
307,Mean,68.40175334689124,-0.029224702065989483,1795937357.0259197,67.21223177732429,-0.0402320002660248
307,SN-24,63.112346781178644,-0.5725121278365166,2219898335.3221517,62.207492878398995,-0.5145541499352155
307,SN-168,64.9544095248731,-0.621590852486358,2254274127.541493,62.77125900470932,-0.5564405505192553
307,MA-24,63.56750552727992,0.0057896383806779195,1765124025.4127867,63.126010703830595,-0.0022792814926848592
307,MA-168,65.76212369038204,-0.03615305687023995,1801972006.7758026,64.90763683436664,-0.04522040541815375
308,Mean,79.13921240964801,-0.014812697667352603,26888413.337826032,82.73447668514395,-0.015811626653304378
308,SN-24,59.070658662922526,-0.94260710436105,37201865.276633,59.21075772098362,-0.9430622339266386
308,SN-168,66.53150751063667,-0.8848821284725015,36644966.387188084,67.08609781210743,-0.8843881342669715
308,MA-24,52.070641282895515,-0.004347842945036984,26749416.004572403,53.05291591573676,-0.005215248633725134
308,MA-168,62.46223292833459,-0.013132872644987525,26866149.851782937,64.36878422569184,-0.014132273717399668
309,Mean,118.87286178557206,-0.02272648523238341,1042442121.6619879,118.1682472698873,-0.024085624865552324
309,SN-24,107.84721263144374,-0.6081599693769637,1307184301.8433924,107.01731287591126,-0.6082558199743233
309,SN-168,105.57049678434358,-0.9980994547248443,1457071121.2309873,104.32767733039907,-1.0038966169305685
309,MA-24,110.65360659577776,0.01570715127034239,1022667289.2050782,109.72127037261184,0.015020092663442619
309,MA-168,118.42212090053809,-0.0195407580111413,1040817285.2795805,117.29055211347071,-0.020748256072204985
310,Mean,110.21935421597509,-0.02027690601614096,1119187099.1528943,110.3354449731529,-0.020532902444349244
310,SN-24,97.39791981385663,-0.9423921847804637,1544230507.9609842,95.51158658676069,-0.9494029746411095
310,SN-168,97.17706237877624,-0.9561353773125789,1549683899.3765492,95.42803052349188,-0.1274163429593158
310,MA-24,106.66759148223403,-0.010603890376671421,1113869083.9526677,105.96490191018641,-0.010188678109714244
310,MA-168,110.06632011424253,-0.01587755222330678,1116771569.0618346,109.6858918789299,-0.015626643953479125
311,Mean,115.70542347191899,-0.07113533101626257,227714700.32868394,114.10959321497636,-0.07244485349433116
311,SN-24,101.31739813526892,-0.8447234595024544,298837112.1343961,100.7698161550662,-0.8581855535510907
311,SN-168,98.81893303251282,-0.7990711522164482,295116210.34919286,96.31563825843378,-0.7894708161188702
311,MA-24,107.20454667052384,-0.03804174564287943,224169387.4886613,106.27695765048817,-0.037879926964045296
311,MA-168,115.7550211535229,-0.061488209812563976,226686931.02136627,114.61517560741832,-0.061654912515413995
312,Mean,67.37460448155937,-0.0005353792152071879,12784.276858748086,63.522803303283894,-0.00011559085752166354
312,SN-24,72.90292320842751,-1.0025725208005407,18086.480666690863,71.18529405259021,-1.005133542692168
312,SN-168,74.3736242418479,-0.9977890499660798,18064.866498377985,72.30911700101949,-1.000704664938418
312,MA-24,56.08613313348442,-0.002840790493161549,12798.99700679481,54.808781999305836,-0.0038738663274411334
312,MA-168,56.515167520185074,-0.004068567385895339,12806.829509277783,54.80947186670896,-0.004642801895756499
313,Mean,77.85467345034752,-0.00222554927447538,914855009.945372,76.42413897192516,-0.010028409685967077
313,SN-24,71.5368792868271,-0.28281648977990104,1035027294.7358729,70.69915722746623,-0.28406557425716406
313,SN-168,66.51613318632891,-0.17982287104250116,992608388.7443458,64.51199403154602,-0.15455767150848665
313,MA-24,72.05966426024148,0.021826982204539713,903810485.108723,72.29445292081526,0.001990684267850318
313,MA-168,74.58989381400468,-0.06677738791393284,943857511.8344215,74.77024083956525,-0.09196800082329037
314,Mean,136.56236430564448,-0.15636621210840396,348784212.2059774,134.2643717124628,-0.15559457843283764
314,SN-24,99.52996372551112,0.124462844981306,303491416.0165672,98.22194093163506,0.13275404117532097
314,SN-168,95.20811867571844,0.2864954887017598,273972822.0586462,93.27620955655618,0.2669588762494324
314,MA-24,121.44991041629095,-0.13383990648522448,345370302.2461697,119.31381435481725,-0.12949027095200383
314,MA-168,131.1423836503539,-0.15663925056660766,348825386.82771635,129.35493399654908,-0.15459212182852977
315,Mean,95.88921265289892,-0.11452654869361334,351307911.72237056,91.77341492300783,-0.12889856628924523
315,SN-24,67.87761689503942,-0.10478869097966759,349769818.36825293,65.84235576137178,-0.12181074899707367
315,SN-168,58.964070074103525,0.10976398167182988,313975168.56692463,54.03639028194179,0.1143660970518321
315,MA-24,81.2451576818146,-0.018484996950387744,335830425.29522264,79.29928519799944,-0.025115282809076822
315,MA-168,92.82952614950702,-0.12735689568024422,353324240.6855197,90.66116311012328,-0.13706547102566935
316,Mean,88.57290551645735,-0.0653962147370275,2377177758.374523,85.5792274181362,-0.09357786747665542
316,SN-24,66.58888848577195,-0.06541013682648611,2377193290.236208,65.10675672675109,-0.09401577075241829
316,SN-168,59.85136796737556,0.23286694878976777,2017165030.5485375,55.501146251165025,0.262658808751569
316,MA-24,75.5466081617697,0.008821997875738674,2292883087.548101,73.95910335726063,-0.01772564556485756
316,MA-168,84.28418889251151,-0.11007752860855713,2426513652.301223,83.10244982096006,-0.14293017358359683
317,Mean,116.45740147712127,-1.9517826950776338,80488.87666886793,118.36953242300363,-2.0709465219879575
317,SN-24,51.53764625626055,-0.014125633684435979,47178.003174310186,50.42718472651582,0.00398890998499557
317,SN-168,64.68140240935729,-0.6492836231729182,60164.64359957473,63.45610206039856,-0.6108886673665899
317,MA-24,40.19872241052484,0.4348154695963622,35219.95593347787,39.43052000803827,0.43509771518477103
317,MA-168,57.401420811261005,-0.11383225237949501,49442.85833192587,56.3246417187153,-0.1115102487521138
318,Mean,123.50436264145175,-0.1340523023828173,211632632.5683294,119.92893065481658,-0.13619182951648767
318,SN-24,89.977374704285,-0.2239722761099998,219862864.7486978,90.13700222193455,-0.2364732030629937
318,SN-168,87.76317734701922,-0.0921372901609594,207684798.73732513,85.63573056777007,-0.08804488424532786
318,MA-24,111.18941413015237,-0.091889694235199,207661255.53207105,108.82061216257569,-0.0886853167712014
318,MA-168,119.54027588370435,-0.13017820320037887,211270838.31066978,117.58241001813165,-0.12937564904015497
319,Mean,76.47457526433679,-0.07520228544880903,104417783.3740521,79.44384478015442,-0.07884926925272295
319,SN-24,70.25590203934006,-0.6247015729278074,128356001.78722389,71.85191805926358,-0.6308544812804959
319,SN-168,73.3708025485981,-0.6147806453217486,127963511.0861753,71.94905513700616,-0.5732298005405565
319,MA-24,63.29986660007266,0.07125990394377257,97045740.43257704,66.21498579769933,0.06979021615553627
319,MA-168,69.91868791107959,-0.005396626089167356,100971333.4998886,71.60416921125334,-0.005327683250222037
320,Mean,65.08393950213367,-0.02566141157026025,964341744.093634,61.53611186964281,-0.040955294676051635
320,SN-24,49.08213388483979,-0.11234005028554495,1004263655.567657,47.58213720123689,-0.12119356988907581
320,SN-168,47.28345573547504,0.12716540317644243,889600328.6181189,42.29947743309099,0.1964658755614468
320,MA-24,55.06146450284055,0.06266092861483896,921886210.0832764,54.29835764806504,0.0440134417379604
320,MA-168,60.612894876331616,-0.0370825266144279,969696028.9354289,58.763381933373196,-0.06044813253550596
321,Mean,135.66037913415175,-0.06920228694928365,95910099.2113001,133.57475248123072,-0.0695533830408408
321,SN-24,94.544194817837,-0.845286040382661,125998753.55844115,92.9152688757837,-0.8504141797163145
321,SN-168,86.33953191084764,-0.7238370962722602,121781834.49553168,81.80465053629587,-0.7289534616129068
321,MA-24,119.06560293333548,-0.050694152725512254,95076362.62707229,117.5504561991384,-0.05001588967882209
321,MA-168,135.433340485204,-0.06803846970150285,95857886.35109237,135.13467450410553,-0.06774401381354189
322,Mean,69.11184566959354,-0.013356825722302679,1737672561.8159397,65.03455726080448,-0.04064022253083155
322,SN-24,60.23663218151366,-0.1967834621294715,1888402360.4557402,59.2096220901192,-0.25660198059283124
322,SN-168,64.17754340862331,-0.2540819982545264,1933079485.2169516,60.79095281662676,-0.2716146845497065
322,MA-24,61.26120825521,0.06464094224184191,1669459635.6312284,60.91712319068161,0.010028923195053108
322,MA-168,64.04473061608559,0.010630195727239222,1716983298.7198908,62.71276382065093,-0.04248452240093692
323,Mean,49.95192490034755,-0.05844859484462006,892671516.7462434,49.071095151333346,-0.08259326063332151
323,SN-24,42.69005729884271,-0.1045275309280338,911895483.9202812,41.89570481171479,-0.15670345941196162
323,SN-168,46.20243911967516,-0.20993042314261734,954414416.4281658,43.76722438375642,-0.13910926723319283
323,MA-24,48.8940693122031,0.001953424850604013,866826533.4896523,48.192718834827566,-0.02871260499218642
323,MA-168,50.074245730396804,-0.04676682580075098,887731779.9347024,48.78955245928058,-0.060522780031510015
324,Mean,56.47576507893167,-0.01593207937521468,918622248.2119287,54.356896045889634,-0.03180498923383257
324,SN-24,58.104253291710165,-0.4341232600684026,1091434964.1432245,56.57577081664053,-0.4543721902381044
324,SN-168,57.4281550507295,-0.4106588595464655,1082469386.4914205,54.35849398207948,-0.35743942000802176
324,MA-24,53.455771427894604,0.038814416979292776,893528165.0402516,52.45949016387572,0.01748692092108195
324,MA-168,55.179998565087395,-0.02397219340449719,922250085.3499222,53.521361617724985,-0.04931672853784175
325,Mean,49.217656576871526,-0.9914908748152924,6407.85821166519,45.10772930873364,-0.8319082397054993
325,SN-24,33.17008030005481,-0.5933401258198385,5731.627790057448,32.24814565934163,-0.6924300564370778
325,SN-168,36.79733746040759,-0.8107719470955768,6110.202617190467,34.105006502859595,-0.8767562933421993
325,MA-24,25.383330489433533,0.1402491120782814,4210.270988845088,25.079445671045953,0.07945080026996898
325,MA-168,28.112166407570832,0.051647108038267886,4421.897990017961,26.68775313605688,0.006384844723768213
326,Mean,146.44766822099314,-0.20544716973422394,557388962.1034539,144.0342670375378,-0.20007270933900112
326,SN-24,98.68586834236044,0.1909790632406415,456629698.4117343,98.51990616520533,0.19545950955668123
326,SN-168,91.74616309943504,0.30072280412914143,424530557.7137798,90.90378984028335,0.2772141491165079
326,MA-24,125.53102003294099,-0.1506906810179296,544582362.1205122,123.60681208225719,-0.1417512041250666
326,MA-168,143.19176309267678,-0.20353990252661514,556947835.127489,141.32060164574958,-0.19757211886775483
327,Mean,44.081100973186416,-0.13105780828254954,2141024596.091298,43.53855797742967,-0.17975588103167905
327,SN-24,30.253066182784256,0.37628183406866644,1589913335.2096064,29.615559881360426,0.3626506297127551
327,SN-168,34.45386537135796,0.15449413387476796,1851132765.130423,32.18261671341844,0.22638359012434484
327,MA-24,39.95643787225142,0.1087220677942522,1900578588.0831838,39.15158624412234,0.07700706617786002
327,MA-168,41.48134700343546,0.023763768406941832,1989100452.95085,40.22460956054298,0.010265674682870096
328,Mean,63.52432573021819,-0.04627515418176498,4468113.820346522,60.648266523197535,-0.0562499926263762
328,SN-24,62.20374575464992,-0.8657783592615869,5966660.087262062,62.24332121789341,-0.8463050572806348
328,SN-168,66.95713888615174,-0.6365691603557564,5588155.120970786,62.76687775000042,-0.6649854452007653
328,MA-24,49.592544314367174,0.011488345265387223,4343023.393429033,50.16531210650938,0.005477448762532866
328,MA-168,52.802579858085466,-0.0009019653209993983,4370157.031580529,51.20248277779116,-0.005129560844156167
329,Mean,106.64586153785926,-0.05618321562864881,411081045.64762366,104.40215649040674,-0.06712820080280468
329,SN-24,106.78374686789505,-0.7277616553730226,525774764.3882362,106.65794481674698,-0.7456069505279805
329,SN-168,108.75207448270837,-0.8097314308200343,538102347.0516598,107.45681940088019,-0.6221948021529231
329,MA-24,102.6750351522181,-0.0496968435986449,409816808.9952251,101.97091251398902,-0.059162830654010845
329,MA-168,105.53522900707355,-0.08564267552504146,416774630.44240534,104.24651247981613,-0.09736043549667595
330,Mean,47.28559113661731,-0.0007061742244536262,2457053576.145822,45.05440602284887,-0.00917605947367961
330,SN-24,37.98548794441899,0.020985162401882307,2430278101.7447357,36.54536729325782,-0.005856488569975005
330,SN-168,36.709088609372955,0.1813868297926149,2222289838.6246605,33.29879647253026,0.23493349522282458
330,MA-24,41.74934192832298,0.11695947497625891,2308084232.70014,40.97765570638234,0.07808184345870195
330,MA-168,44.5810091028906,-0.009327074142983838,2467614412.6741877,43.31537549937678,-0.046884693393687726
331,Mean,99.81132792913594,-0.8827721444218939,944539542.6826168,100.24654799514559,-0.9073025836414537
331,SN-24,51.73941828227247,0.27114556077284113,587681018.4743874,51.43023955599709,0.2691457217070963
331,SN-168,56.85741411363539,0.07553967971776288,661858879.2370659,55.53492068882021,0.12038672103560755
331,MA-24,66.23644140296648,-0.028407437863808394,698077863.554537,64.89699077856294,-0.024031972431520998
331,MA-168,67.3072146461958,-0.09667217453549726,720874518.3026185,66.00072395194559,-0.09337097773403058
332,Mean,136.5053172698165,-0.052185387307898345,1143147867.0694811,137.52907295835473,-0.051172237846684565
332,SN-24,106.57394525141927,-0.7955661705635857,1493334107.9997206,106.12428124148359,-0.8014307398949176
332,SN-168,99.30581247440257,-0.8296901920149611,1507457432.3858976,99.87939195188716,-0.8333634533433991
332,MA-24,100.99380395332014,0.00494456057833248,1111680317.289517,100.76384261381806,0.004262248707706973
332,MA-168,130.32986268010922,-0.050222900815929394,1142081296.8016133,129.8075573759715,-0.04895472141993373
333,Mean,87.49344915821075,-0.21816658420937562,517401667.2131638,87.32899007649213,-0.2118605318593385
333,SN-24,87.8083716334778,-0.5633391978339952,586139637.40545,86.99547101208339,-0.5799477000851101
333,SN-168,84.63337409114182,-0.49227280172544896,572662301.757649,84.17275481086342,-0.5345316159455438
333,MA-24,81.44667137898782,-0.054538647754592606,481399608.95264924,80.96888724445472,-0.04809775197616051
333,MA-168,83.02440536619191,-0.1067545822159921,493173971.0162673,82.65419517806556,-0.10157497950363137
334,Mean,110.2052389635518,-0.0851975412898398,196598823.25116897,107.10833932907914,-0.08459367694709785
334,SN-24,86.05892462194771,-0.24683158371726566,210731962.144078,84.89032770306457,-0.25481469615300845
334,SN-168,87.62571465499825,-0.19663035774874538,206446023.32233387,86.23100494468274,-0.22588990501186745
334,MA-24,94.33660910776503,-0.037084237271091114,192191214.05111194,91.11607126610465,-0.031117212248985338
334,MA-168,100.22670036162096,-0.08669870484117714,196734754.72173092,97.07435563737104,-0.08190846337881652
335,Mean,46.415639674709574,-0.026512218021395917,2418277044.4203534,44.188564900307526,-0.054002904066842605
335,SN-24,41.51043352165284,-0.039501248757489726,2433528851.7481923,39.99845027470938,-0.0587242246649573
335,SN-168,39.65745678313964,0.1518089984862674,2198218316.2908916,36.03482814751808,0.22694063098340744
335,MA-24,42.06384975183293,0.10660271395220366,2256037458.757575,41.53942391765781,0.0696351495040991
335,MA-168,44.720832104114464,-0.010608989150976855,2399471358.5773063,43.63978915986736,-0.04918668666730541
336,Mean,115.74347880772528,-0.10008641619170677,636215913.3999552,116.09329014760456,-0.12687427103338922
336,SN-24,94.522365584806,-0.3110622703057151,694548833.7859565,93.31249689648111,-0.1702811195525724
336,SN-168,89.71376400910809,-0.25067788656557566,678365671.1600863,88.39443489980255,-0.008908452409392753
336,MA-24,97.60536518915366,0.015492762911360813,601867071.105362,97.050339842597,0.016014258317946783
336,MA-168,112.93286376723348,-0.10746591847795495,638346250.3641014,112.26185661522325,-0.13225487913386735
337,Mean,130.5160423956308,-0.12928454905603304,1027773264.7209517,129.36812157260027,-0.14825279863027996
337,SN-24,97.89528409837519,-0.15266085362444648,1038356283.2083477,97.58350035828808,-0.16559503772428652
337,SN-168,98.67857790176112,-0.10552406133304748,1016903454.912345,97.32657380554862,-0.07148718893671391
337,MA-24,115.18992590740855,-0.07690053591493862,1003652613.299546,114.50237445278061,-0.08958960685513384
337,MA-168,122.09658503757011,-0.1509924730387009,1037604543.9698722,121.02155921469837,-0.16672253988726715
338,Mean,54.92149208002869,-0.03354724616157023,479924852.5271016,52.23793433345113,-0.054026114207184506
338,SN-24,60.48836970605206,-0.4929206423826875,576801570.9412235,58.33622933589421,-0.510315110665827
338,SN-168,62.952508842370406,-0.5283066916887824,583597375.7814041,59.71606050924002,-0.5260193941476041
338,MA-24,52.74286091281755,0.056755194741667014,458479882.4200211,51.133901916683314,0.041863494379165256
338,MA-168,53.85590947485317,0.016765372374701215,468097859.9346841,51.82926328477875,0.0011584258017353077
339,Mean,76.37864232251857,-0.00824337454106927,48387.93968946236,64.28503336193259,-0.0015997375335683461
339,SN-24,76.28070086299164,-0.24643049950073026,53800.76809395792,75.16880829953884,-0.40568178360006013
339,SN-168,87.35738690826118,-0.5556751084089016,60105.4556312896,83.35631482614173,-0.7024532231749772
339,MA-24,59.76190064095945,0.2531216875367588,41646.582255862406,59.49734294003832,0.1461459030297877
339,MA-168,65.79626879408326,0.14413163959858433,44581.83376337864,63.245345684935714,0.03052131401497249
340,Mean,116.96339728701348,-0.26469456755692966,257661573.5078479,117.59878476070529,-0.27406546699049517
340,SN-24,102.57799169049623,-0.2024524752187089,251241159.15654492,102.21553115324372,-0.21488161603160405
340,SN-168,100.09167172066302,-0.10519521914972274,240866458.3477397,99.82115689955936,-0.1079532916360264
340,MA-24,96.06554970879667,0.0646571578309616,221585961.14664128,95.0952231246923,0.07286452972757362
340,MA-168,110.94994024865446,-0.18932355956962854,249865812.83862042,110.2697493979327,-0.1905539649274952
341,Mean,50.77076496118269,-0.07666172754605993,12604884.496552398,38.92446802551106,-0.012897237062728939
341,SN-24,48.99067179185018,-0.3060846620680069,13883050.309107423,45.01851411935052,-0.6521687989763059
341,SN-168,56.307668140327394,-0.5287737913702315,15020031.626942864,48.976872061823954,-0.7232477164876612
341,MA-24,38.103790480971625,0.2412936496183844,10581228.48337302,35.084418970171896,0.03055064205453617
341,MA-168,42.150904850757385,0.15114526247604254,11192211.827903818,36.903775058184316,-0.05277445923124202
342,Mean,38.51021965253039,-0.005931145417454875,2591635839.896424,35.81931941534036,-0.000293024340740633
342,SN-24,35.317693236070866,-0.12046404170320413,2735198260.2104654,33.76130759532996,-0.11567513424241715
342,SN-168,37.76202949483756,-0.1860903655270587,2814159696.088198,35.17484565551492,-0.16243900185615145
342,MA-24,33.11209539861341,0.13992766356329223,2396389120.9653325,31.8353579468533,0.11893215784778066
342,MA-168,35.59510208944548,0.016895640591981342,2562062150.863858,33.91418670928144,0.0003395001157152633
343,Mean,50.07906933532591,-0.07128223208859774,469026448.45961815,49.515205262122734,-0.08079066392942624
343,SN-24,52.998160315558486,-0.37935786985368103,532211017.6217568,51.540411296456114,-0.3789940809547876
343,SN-168,54.34826807086848,-0.4782567049089952,550960305.9175258,52.24510572728931,-0.41963360907703384
343,MA-24,48.670523649150994,0.00341292918117464,452379594.17845714,48.09726684296011,-0.0011600067114503343
343,MA-168,49.50404327162613,-0.04506975394759416,463252766.6746764,48.74353221959215,-0.042408618601493586
344,Mean,96.4548690751528,-0.06291968889554655,245812457.14417675,94.24734214141338,-0.0771454851808433
344,SN-24,86.15476710346705,-0.6332084727782628,304701417.2947458,84.15083262151865,-0.65335445294959
344,SN-168,82.65070770817671,-0.5512973543762123,296962211.0278969,78.8659906212623,-0.5291673982634144
344,MA-24,91.40258433507978,-0.060885575358139876,245577138.38062376,89.7770386413591,-0.07500581990002275
344,MA-168,94.9150558488517,-0.0955901903154448,249561581.8075275,92.93595562449671,-0.1105789278169127
345,Mean,74.8569271629599,-0.05235388989040057,1546990145.709333,73.48896509563811,-0.06403156912849317
345,SN-24,58.79984206530741,-0.3163032911777861,1730153459.5709784,58.230414164244536,-0.3401895060530995
345,SN-168,56.10127271904661,-0.19568363751761186,1648977709.4186506,54.6911910686917,-0.18998589891652307
345,MA-24,70.76757324519444,-0.02715010396148143,1528352737.3126097,70.17935843738847,-0.034227786936009474
345,MA-168,72.05024709751385,-0.07925831246087167,1566640476.674903,71.48679500120294,-0.08942019777250931
346,Mean,96.83258755345425,-0.2505117628668041,653406544.288499,96.94251375200344,-0.24860567387991117
346,SN-24,86.50073084342102,-0.300093664738992,666234180.9526191,85.06934210489658,-0.2854453361972564
346,SN-168,84.68134368512138,-0.15393771883454654,627669136.1447434,84.86694556237022,-0.15427990657597568
346,MA-24,79.5124562549741,0.0883824242176362,557886605.1356871,79.02007746011877,0.09727013950805674
346,MA-168,92.3267827944111,-0.13663924418446705,622946733.0716733,92.2855596049815,-0.13400083595911383
347,Mean,43.20030235795385,-0.0022092645150266765,637033473.9415699,41.22535218294232,-0.011429088660610986
347,SN-24,48.9341705572107,-0.4060366442528498,754538434.7651987,47.516286804702766,-0.42504165085544154
347,SN-168,50.0045903570958,-0.5294776983588734,786963557.2696801,47.61661774142476,-0.47229655490867817
347,MA-24,40.08481798481965,0.08961630424724187,607148998.1331313,39.426549970589456,0.06170041673662496
347,MA-168,41.6277251585931,-0.0008908839435175508,636614335.4601516,40.95908054840383,-0.03593863048240298
348,Mean,41.3015100514911,-0.00044073381575304715,1402907.2164352399,40.69145614956662,-0.0005063263740607837
348,SN-24,50.15617866869625,-0.9983544314383066,1982757.1520537913,49.61204661690063,-0.9984874993412327
348,SN-168,58.491874553533485,-1.0836467992453014,2024628.3685442698,57.30411426298927,-1.0837824427098846
348,MA-24,37.33015375229726,0.0013626320679975823,1401642.22588582,37.030822335753214,0.001296170640105787
348,MA-168,41.89348404223712,0.002825254354653639,1400615.4145441437,41.62361589647743,0.0027600234924517464
