id_institution,test_SMAPE,test_R2,test_R2_clip,test_RMSE,test_R2_norm,test_Harmonic,test_RMSE_mm,test_R2_mm,test_Harmonic_mm,testall_RMSE_mm,testall_R2_mm,testall_Harmonic_mm,paper_RMSE,paper_R2,paper_Harmonic,test_n_obs,paper_n_pts,outage_SMAPE,outage_R2,outage_RMSE,outage_Harmonic,outage_RMSE_mm,outage_Harmonic_mm
50,26.571119109921014,0.7242301172983555,0.7242301172983555,0.2844293037493404,0.7717107660102509,0.25328574294778883,0.07653050506068478,0.7242301172983554,0.11981144010503043,0.07450069728131284,0.7210582602123565,0.11759399514884819,0.07399230791239048,0.7210582602123566,0.11695977327484819,3480,4008,32.829411518036494,0.463181886954976,0.35546878593510134,0.38233657251666736,0.05941225800585558,0.10698407120131713
51,45.28731823426717,0.03735948766306685,0.03735948766306685,0.7135405584936757,0.5704904173419906,0.5362363319939647,0.04461916190107968,0.03735948766306707,0.08528528237764121,0.041576502659455526,0.041824358214220814,0.07969493707070355,0.041454259253110595,0.04200610161172347,0.0794697096053583,3480,4008,30.38681898729617,-0.18376447255172934,0.3280661885558074,0.5241681863420353,0.00021716007665564452,0.0004342404924490029
52,34.71380163325162,0.6075721662123528,0.6075721662123528,0.2769035991840174,0.7361572879731784,0.2702154228851065,0.06022133187637838,0.6075721662123528,0.10441873578353249,0.05860716829967023,0.6186219530583587,0.10160108389391924,0.058485132716010496,0.6186219530583587,0.1014176531334805,3480,4008,38.51521332808403,0.6729824104241966,0.3178110398995552,0.29490303288049063,0.04658977235098671,0.08155982245387648
53,27.60568972006297,0.6958055221004408,0.6958055221004408,0.3233555008981857,0.7523233196076369,0.2805012385399091,0.10083753581024789,0.6958055221004408,0.15146566454104338,0.09885659441676842,0.6987415611280172,0.14886410571183953,0.09662296221130404,0.6995272175848494,0.14622453498279225,3480,4008,35.125160913376305,0.3635944243920536,0.42271275253855756,0.41744972227091914,0.08464856070992573,0.14942238949791106
54,68.0854028416236,0.40043148631510406,0.40043148631510406,0.34040170863922037,0.5907626423702834,0.37165911448424643,0.04999096254295601,0.40043148631510406,0.09228718294933638,0.04826311868906303,0.420871626211066,0.08910079838661382,0.04825118763229681,0.4208716262110659,0.08908046594178115,3480,4008,70.29991157399878,0.6033824135516579,0.348940058272215,0.3201784792140505,0.03479087638922491,0.06397034185725949
55,28.086213450880848,0.5754334988514695,0.5754334988514695,0.33684402293891547,0.756684045502438,0.28254112019354094,0.08250355009340017,0.5754334988514695,0.1381593864977639,0.07961666353793219,0.5875674982876764,0.1334683687726087,0.07631851446574367,0.6054535438772535,0.1278973858742499,3480,4008,31.143043364238515,0.6251969319328944,0.37424477788518434,0.32124675771379446,0.05704487947871177,0.09901909210241666
56,32.910122067641474,0.5785152607768811,0.5785152607768811,0.3531320119027572,0.6779286227671127,0.3368872705575028,0.08899188915653787,0.5785152607768809,0.1469556924209259,0.08646611279900654,0.588420884248003,0.14290929501268418,0.08582654843172789,0.588420884248003,0.14203463070548736,3480,4008,41.96709262381881,0.34772500920256066,0.4383186174075441,0.43723208493487337,0.06749452435032874,0.12233079985458936
57,26.92773429984523,0.6498241465860608,0.6498241465860608,0.31654274268667026,0.7447667740699048,0.28260098288541446,0.045889032551942294,0.6498241465860608,0.08114443721527333,0.04489327581404545,0.653630547543376,0.07948449079943087,0.044490871501830065,0.6536305475433761,0.07885312402823935,3480,4008,34.586480278708756,0.3233437007502772,0.4222329615990095,0.42611349506692053,0.03767767477598529,0.0713807179982603
58,74.87173070480702,0.38897494253253606,0.38897494253253606,0.48372638400162987,0.5127341230889604,0.4854896793183802,0.06149558102103233,0.38897494253253606,0.11174479644765312,0.06044784344340874,0.3975922238680766,0.10987083722408159,0.05888651949072221,0.4096125831783426,0.10709150077762881,3480,4008,86.14234191470284,0.46372392613936875,0.5628531559605442,0.48664714648398844,0.05302693844150756,0.09651088748102722
59,31.60759074374268,0.5966583846115556,0.5966583846115556,0.3457769514362294,0.6954524202293683,0.3238553326750468,0.09760539886490623,0.5966583846115556,0.15717558196242465,0.09498294647654841,0.5992111499857327,0.153571083142515,0.09278835758820358,0.6061858635787011,0.15018980528626508,3480,4008,37.774512014550474,0.36800048519779016,0.4002816674879636,0.42802526438522603,0.07545194936018348,0.13480951783165943
60,33.910449256220296,0.3883453713583779,0.3883453713583779,0.5125162985385643,0.5339880541998361,0.48815906728917563,0.06711053935765143,0.38834537135837777,0.12095043754156573,0.06664169361823298,0.39112916784292007,0.12013451091264297,0.06631530898278354,0.39112916784291996,0.11960392817582188,3480,4008,52.53106217846024,0.2739625432118673,0.8403789580537923,0.7125045988109723,0.06346498976182809,0.11672657877912393
61,28.79657906536312,0.06548148289042743,0.06548148289042743,0.5638498013600836,0.33513932852810313,0.6102032428803492,0.17463651428570234,0.0654814828904271,0.2942799730316483,0.16467246655900739,0.07663999155604051,0.2794989554185836,0.09998113638470219,0.04812254256853299,0.18095548289946595,3480,4008,35.52672126199437,0.05762973604551758,0.6604975047597822,0.7155143026638956,0.0695260872717543,0.12949807978773287
62,77.00817894868712,0.5875141522984857,0.5875141522984857,0.3024595696462475,0.7161215655162447,0.29287458265035066,0.06753549231675197,0.5875141522984855,0.11606748482121435,0.06593878626931415,0.5811988673690844,0.11393837106112345,0.0659339471567612,0.5811988673690844,0.11393114672110645,3480,4008,74.62778338839777,0.49072059278116253,0.2837688069624381,0.24594775011349215,0.054251952429198114,0.09805808213002756
63,79.79074710808851,0.4742266180290675,0.4742266180290675,0.44867860776030655,0.6609854318716647,0.3862127769906871,0.08065873998121088,0.4742266180290674,0.13986138586762384,0.07784167912190641,0.47395240841780995,0.13561568258713805,0.07783853117542558,0.47395240841780983,0.1356109051492903,3480,4008,79.17933011183112,0.45013395556831504,0.395143421669145,0.2614096694721137,0.05582518240648231,0.10135980469709326
